# eslint-seatbelt temporarily allowed errors
# docs: https://github.com/justjake/eslint-seatbelt#readme

"../../scripts/utils/Translator/TranslationPromptUtils.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../server/stubs/react-native-reanimated.ts"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../server/stubs/react-native-reanimated/index.ts"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../server/victory-chart-renderer/src/initSkiaForCli.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../server/victory-chart-renderer/tests/resolveCanvasSize.test.ts"	"@typescript-eslint/no-unsafe-type-assertion"	3
"../../src/CONST/index.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/DeepLinkHandler.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/DeepLinkHandler.tsx"	"no-restricted-syntax"	1
"../../src/Expensify.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/Expensify.tsx"	"no-restricted-syntax"	1
"../../src/Expensify.tsx"	"react-hooks/refs"	1
"../../src/Expensify.tsx"	"react-hooks/set-state-in-effect"	1
"../../src/GlobalModals.tsx"	"no-restricted-syntax"	2
"../../src/ONYXKEYS.ts"	"no-restricted-syntax"	2
"../../src/ROUTES.ts"	"@typescript-eslint/no-deprecated/getUrlWithBackToParam"	118
"../../src/ROUTES.ts"	"@typescript-eslint/no-unsafe-type-assertion"	3
"../../src/TIMEZONES.ts"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AccountingConnectionConfirmationModal.tsx"	"@typescript-eslint/no-deprecated/ConfirmModal"	1
"../../src/components/ActionSheetAwareScrollView/useActionSheetAwareScrollViewRef.ts"	"react-hooks/immutability"	1
"../../src/components/ActionSheetAwareScrollView/useActionSheetKeyboardSpacing.ts"	"@typescript-eslint/no-deprecated/useScrollViewOffset"	1
"../../src/components/AddPlaidBankAccount.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
"../../src/components/AddressForm.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	2
"../../src/components/AddressSearch/CurrentLocationButton.tsx"	"no-restricted-syntax"	1
"../../src/components/AddressSearch/index.tsx"	"@typescript-eslint/no-unsafe-type-assertion"	1
